QueryType,SchemaName,TableCount,TableName,TableType
Table Details,cdwwork_meta,0,SourceEntityView,VIEW
Table Details,cdwwork_mh,0,SurveyAdministration,VIEW
Table Details,cdwwork_mh,0,SurveyAnswer,VIEW
Table Details,cdwwork_mh,0,surveyanswertext,VIEW
Table Details,cdwwork_mh,0,SurveyCRScratch,VIEW
Table Details,cdwwork_mh,0,SurveyResult,VIEW
Table Details,cdwwork_micro,0,AntibioticSensitivity,VIEW
Table Details,cdwwork_micro,0,AntibioticSensitivityComment,VIEW
Table Details,cdwwork_micro,0,BacteriologyReports,VIEW
Table Details,cdwwork_micro,0,MicroAntibioticLevel,VIEW
Table Details,cdwwork_micro,0,MicroAudit,VIEW
Table Details,cdwwork_micro,0,Microbiology,VIEW
Table Details,cdwwork_micro,0,microorderedtest,VIEW
Table Details,cdwwork_micro,0,MicroSterilityResults,VIEW
Table Details,cdwwork_micro,0,Mycobacteriology,VIEW
Table Details,cdwwork_micro,0,MycobacteriologyReports,VIEW
Table Details,cdwwork_micro,0,Mycology,VIEW
Table Details,cdwwork_micro,0,MycologyReports,VIEW
Table Details,cdwwork_micro,0,Parasitology,VIEW
Table Details,cdwwork_micro,0,ParasitologyReports,VIEW
Table Details,cdwwork_micro,0,ParasitologyStage,VIEW
Table Details,cdwwork_micro,0,Virology,VIEW
Table Details,cdwwork_micro,0,VirologyReports,VIEW
Table Details,cdwwork_ndim,0,activedirectoryaccount,VIEW
Table Details,cdwwork_ndim,0,activedirectorygroup,VIEW
Table Details,cdwwork_ndim,0,activedirectorygroupmembership,VIEW
Table Details,cdwwork_ndim,0,consultfactortype,VIEW
Table Details,cdwwork_ndim,0,parentinstitution,VIEW
Table Details,cdwwork_ndim,0,pyramiduscity,VIEW
Table Details,cdwwork_ndim,0,pyramiduscounty,VIEW
Table Details,cdwwork_ndim,0,pyramidusstate,VIEW
Table Details,cdwwork_ndim,0,pyramiduszipcode,VIEW
Table Details,cdwwork_ndim,0,pyramidvisnshape,VIEW
Table Details,cdwwork_ndim,0,pyramidworldcity,VIEW
Table Details,cdwwork_ndim,0,pyramidworldcontinent,VIEW
Table Details,cdwwork_ndim,0,pyramidworldcountry,VIEW
Table Details,cdwwork_ndim,0,pyramidworldstate,VIEW
Table Details,cdwwork_ndim,0,rpcmmstaffrole,VIEW
Table Details,cdwwork_ndim,0,rpcmmteam,VIEW
Table Details,cdwwork_ndim,0,rpcmmteamcaretype,VIEW
Table Details,cdwwork_ndim,0,rpcmmteamfocus,VIEW
Table Details,cdwwork_ndim,0,rpcmmteampatientassignmentstatus,VIEW
Table Details,cdwwork_ndim,0,rpcmmteamposition,VIEW
Table Details,cdwwork_ndim,0,rpcmmteampositionstatusreason,VIEW
Table Details,cdwwork_ndim,0,rpcmmteamrole,VIEW
Table Details,cdwwork_ndimadr,0,ADRApplicationCloseReason,VIEW
Table Details,cdwwork_ndimadr,0,ADRDeathNotificationSource,VIEW
Table Details,cdwwork_ndimadr,0,ADREnrollCategory,VIEW
Table Details,cdwwork_ndimadr,0,ADREnrollSource,VIEW
Table Details,cdwwork_ndimadr,0,ADREnrollStatus,VIEW
Table Details,cdwwork_ndimadr,0,adrlookuptype,VIEW
Table Details,cdwwork_ndimadr,0,ADRPriorityGroup,VIEW
Table Details,cdwwork_ndimadr,0,ADRPrioritySubGroup,VIEW
Table Details,cdwwork_ndimadr,0,ADRReferenceType,VIEW
Table Details,cdwwork_ndimmvi,0,MVIAgency,VIEW
Table Details,cdwwork_ndimmvi,0,MVIAssigningAuthority,VIEW
Table Details,cdwwork_ndimmvi,0,MVICountryCode,VIEW
Table Details,cdwwork_ndimmvi,0,MVIDeathDocumentationType,VIEW
Table Details,cdwwork_ndimmvi,0,MVIFacilityType,VIEW
Table Details,cdwwork_ndimmvi,0,MVIInstitution,VIEW
Table Details,cdwwork_ndimmvi,0,MVIMaritalStatus,VIEW
Table Details,cdwwork_ndimmvi,0,mvipronountype,VIEW
Table Details,cdwwork_ndimmvi,0,MVIReligion,VIEW
Table Details,cdwwork_ndimmvi,0,mvisexualorientationtype,VIEW
Table Details,cdwwork_ndimmvi,0,MVIState,VIEW
Table Details,cdwwork_next_cprsorder,0,patientevent_v018,VIEW
Table Details,cdwwork_next_dim,0,cancellationreason_v005,VIEW
Table Details,cdwwork_next_dim,0,cptmodifier_v014,VIEW
Table Details,cdwwork_next_dim,0,electrolytes_v005,VIEW
Table Details,cdwwork_next_dim,0,FacilityMovementType,VIEW
Table Details,cdwwork_next_dim,0,facilitymovementtype_v033,VIEW
Table Details,cdwwork_next_dim,0,federalagency_v027,VIEW
Table Details,cdwwork_next_dim,0,feecheckcancellationreason_v022,VIEW
Table Details,cdwwork_next_dim,0,feeconversioncategory_v003,VIEW
Table Details,cdwwork_next_dim,0,feecptrvu_v003,VIEW
Table Details,cdwwork_next_dim,0,feedispositioncode_v006,VIEW
Table Details,cdwwork_next_dim,0,feegeographicindex_v003,VIEW
Table Details,cdwwork_next_dim,0,feeletter_v006,VIEW
Table Details,cdwwork_next_dim,0,feeparticipationcode_v004,VIEW
Table Details,cdwwork_next_dim,0,feepurposeofvisit_v033,VIEW
Table Details,cdwwork_next_dim,0,feespecialtycode_v007,VIEW
Table Details,cdwwork_next_dim,0,feesuspension_v018,VIEW
Table Details,cdwwork_next_dim,0,feeunauthorizedclaimdisposition_v023,VIEW
Table Details,cdwwork_next_dim,0,feeunauthorizedclaimstatus_v027,VIEW
Table Details,cdwwork_next_dim,0,feeunauthorizeddisapprovalreason_v016,VIEW
Table Details,cdwwork_next_dim,0,feevatypeofservice_v004,VIEW
Table Details,cdwwork_next_dim,0,identificationformat_v005,VIEW
Table Details,cdwwork_next_dim,0,ivadditiveingredientelectrolytes_v003,VIEW
Table Details,cdwwork_next_dim,0,ivadditiveingredientsynonym_v004,VIEW
Table Details,cdwwork_next_dim,0,ivsolutioningredientelectrolytes_v004,VIEW
Table Details,cdwwork_next_dim,0,ivsolutioningredientsynonym_v004,VIEW
Table Details,cdwwork_next_dim,0,modeoftransportation_v008,VIEW
Table Details,cdwwork_next_dim,0,placeofdisposition_v007,VIEW
Table Details,cdwwork_next_dim,0,treatingspecialty_v053,VIEW
Table Details,cdwwork_next_dim,0,vendorsocioeconomicgroup_v003,VIEW
Table Details,cdwwork_next_ifcap,0,clrsreportstorage_v002,VIEW
Table Details,cdwwork_next_ifcap,0,controlpointactivity_v015,VIEW
Table Details,cdwwork_next_ifcap,0,controlpointactivityitem_v014,VIEW
Table Details,cdwwork_next_ifcap,0,dailyobligationtransaction_v006,VIEW
Table Details,cdwwork_next_ifcap,0,procurementtransaction_v013,VIEW
Table Details,cdwwork_next_ifcap,0,procurementtransactionamount_v006,VIEW
Table Details,cdwwork_next_ifcap,0,procurementtransactiondiscount_v003,VIEW
Table Details,cdwwork_next_ifcap,0,requestworksheet_v007,VIEW
Table Details,cdwwork_next_ndimadr,0,adrlookuptype_v008,VIEW
Table Details,cdwwork_next_pcmm,0,patientpositionassignment_v029,VIEW
Table Details,cdwwork_next_pcmm,0,patientproviderrelationship_v030,VIEW
Table Details,cdwwork_next_pcmm,0,preceptorpositiontopositionassignment_v011,VIEW
Table Details,cdwwork_next_pcmm,0,providerpositionassignment_v033,VIEW
Table Details,cdwwork_next_spatient,0,capritemplate_v161,VIEW
Table Details,cdwwork_next_spatient,0,oldcpexam_v012,VIEW
Table Details,cdwwork_next_spatient,0,patientrecordflagrequestlog_v003,VIEW
Table Details,cdwwork_next_spatient,0,problemlistcomment_v005,VIEW
Table Details,cdwwork_next_spatient,0,surgdelaycomments_v003,VIEW
Table Details,cdwwork_next_sstaff,0,purchasecard_v032,VIEW
Table Details,cdwwork_next_sstaff,0,purchasecardreconciliation_v007,VIEW
Table Details,cdwwork_next_staffsub,0,staffdelegatedmenuoption_v033,VIEW
Table Details,cdwwork_next_staffsub,0,staffdivisionpermission_v011,VIEW
Table Details,cdwwork_next_surg,0,surgeryanescaretimeblock_v004,VIEW
Table Details,cdwwork_next_viewalert,0,patientviewalert_v009,VIEW
Table Details,cdwwork_next_wh,0,previousdiagnosis_v008,VIEW
Table Details,cdwwork_nonvamed,0,NonVAMed,VIEW
Table Details,cdwwork_outpat,0,ProblemList,VIEW
Table Details,cdwwork_outpat,0,VDiagnosis,VIEW
Table Details,cdwwork_outpat,0,VDiagnosis_Recent,VIEW
Table Details,cdwwork_outpat,0,VExam,VIEW
Table Details,cdwwork_outpat,0,Visit,VIEW
Table Details,cdwwork_outpat,0,Visit_Recent,VIEW
Table Details,cdwwork_outpat,0,VisitLogic,VIEW
Table Details,cdwwork_outpat,0,visitlogicnew,VIEW
Table Details,cdwwork_outpat,0,VPatientEd,VIEW
Table Details,cdwwork_outpat,0,VProcedure,VIEW
Table Details,cdwwork_outpat,0,VProcedure_Recent,VIEW
Table Details,cdwwork_outpat,0,VProcedureCPTModifier,VIEW
Table Details,cdwwork_outpat,0,VProcedureDiagnosis,VIEW
Table Details,cdwwork_outpat,0,VProvider,VIEW
Table Details,cdwwork_outpat,0,VProvider_Recent,VIEW
Table Details,cdwwork_outpat,0,VSkinTest,VIEW
Table Details,cdwwork_outpat,0,VSkinTestDiagnosis,VIEW
Table Details,cdwwork_outpat,0,VStandardCode,VIEW
Table Details,cdwwork_outpat,0,Workload,VIEW
Table Details,cdwwork_outpat,0,WorkloadVDiagnosis,VIEW
Table Details,cdwwork_outpat,0,WorkloadVProcedure,VIEW
Table Details,cdwwork_outpat,0,WorkloadVProcedureCPTModifier,VIEW
Table Details,cdwwork_outpat,0,WorkloadVProcedureDiagnosis,VIEW
Table Details,cdwwork_outpat,0,WorkloadVProvider,VIEW
Table Details,cdwwork_pathology,0,Autopsy,VIEW
Table Details,cdwwork_pathology,0,AutopsyClinicalDiagnosis,VIEW
Table Details,cdwwork_pathology,0,AutopsyComment,VIEW
Table Details,cdwwork_pathology,0,AutopsyOrganTissueDisease,VIEW
Table Details,cdwwork_pathology,0,AutopsyOrganTissueEtiology,VIEW
Table Details,cdwwork_pathology,0,AutopsyOrganTissueFunction,VIEW
Table Details,cdwwork_pathology,0,autopsyorgantissuemorphology,VIEW
Table Details,cdwwork_pathology,0,AutopsyOrganTissueProcedure,VIEW
Table Details,cdwwork_pathology,0,AutopsyPathologicalDiagnosis,VIEW
Table Details,cdwwork_pathology,0,AutopsySupplement,VIEW
Table Details,cdwwork_pathology,0,AutopsySupplementDescript,VIEW
Table Details,cdwwork_pathology,0,AutopsyTIUReference,VIEW
Table Details,cdwwork_pathology,0,CytoDelayedReportComment,VIEW
Table Details,cdwwork_pathology,0,CytoDiagnosis,VIEW
Table Details,cdwwork_pathology,0,CytoGrossDescription,VIEW
Table Details,cdwwork_pathology,0,cytomicroscopicexam,VIEW
Table Details,cdwwork_pathology,0,CytoOpFinding,VIEW
Table Details,cdwwork_pathology,0,CytoOrderedTest,VIEW
Table Details,cdwwork_pathology,0,CytoOrganTissueDisease,VIEW
Table Details,cdwwork_pathology,0,CytoOrganTissueEtiology,VIEW
Table Details,cdwwork_pathology,0,CytoOrganTissueFunction,VIEW
Table Details,cdwwork_pathology,0,CytoOrganTissueMorphology,VIEW
Table Details,cdwwork_pathology,0,CytoOrganTissueProcedure,VIEW
Table Details,cdwwork_pathology,0,Cytopathology,VIEW
Table Details,cdwwork_pathology,0,CytoPostOpDiagnosis,VIEW
Table Details,cdwwork_pathology,0,CytoPreOpDiagnosis,VIEW
Table Details,cdwwork_pathology,0,cytoreportcomment,VIEW
Table Details,cdwwork_pathology,0,CytoSpecimen,VIEW
Table Details,cdwwork_pathology,0,CytoStainBlock,VIEW
Table Details,cdwwork_pathology,0,CytoStainCytospin,VIEW
Table Details,cdwwork_pathology,0,CytoStainMembrane,VIEW
Table Details,cdwwork_pathology,0,CytoStainProcedure,VIEW
Table Details,cdwwork_pathology,0,CytoStainSlide,VIEW
Table Details,cdwwork_pathology,0,CytoSupplement,VIEW
Table Details,cdwwork_pathology,0,CytoSupplementDescript,VIEW
Table Details,cdwwork_pathology,0,CytoTIUReference,VIEW
Table Details,cdwwork_pathology,0,ElectronMicroscopy,VIEW
Table Details,cdwwork_pathology,0,EMComment,VIEW
Table Details,cdwwork_pathology,0,EMDelayedComment,VIEW
Table Details,cdwwork_pathology,0,EMDiagnosis,VIEW
Table Details,cdwwork_pathology,0,EMGrossDescription,VIEW
Table Details,cdwwork_pathology,0,EMMicroscopicExam,VIEW
Table Details,cdwwork_pathology,0,EMOperativeFinding,VIEW
Table Details,cdwwork_pathology,0,EMOrderedTest,VIEW
Table Details,cdwwork_pathology,0,EMOrganTissueDisease,VIEW
Table Details,cdwwork_pathology,0,EMOrganTissueEtiology,VIEW
Table Details,cdwwork_pathology,0,EMOrganTissueFunction,VIEW
Table Details,cdwwork_pathology,0,EMOrganTissueMorphology,VIEW
Table Details,cdwwork_pathology,0,EMOrganTissueProcedure,VIEW
Table Details,cdwwork_pathology,0,EMPostOpDiagnosis,VIEW
Table Details,cdwwork_pathology,0,EMPreOpDiagnosis,VIEW
Table Details,cdwwork_pathology,0,EMSpecimen,VIEW
Table Details,cdwwork_pathology,0,EMSpecimenEPON,VIEW
Table Details,cdwwork_pathology,0,EMSpecimenEPONProcedure,VIEW
Table Details,cdwwork_pathology,0,EMSupplement,VIEW
Table Details,cdwwork_pathology,0,EMSupplementDescript,VIEW
Table Details,cdwwork_pathology,0,EMTIUReference,VIEW
Table Details,cdwwork_pathology,0,SurgicalPathology,VIEW
Table Details,cdwwork_pathology,0,SurgPathComment,VIEW
Table Details,cdwwork_pathology,0,SurgPathDelayedComment,VIEW
Table Details,cdwwork_pathology,0,SurgPathDiagnosis,VIEW
Table Details,cdwwork_pathology,0,SurgPathFrozenSection,VIEW
Table Details,cdwwork_pathology,0,surgpathgrossdescription,VIEW
Table Details,cdwwork_pathology,0,SurgPathMicroscopicExam,VIEW
Table Details,cdwwork_pathology,0,SurgPathOpFindings,VIEW
Table Details,cdwwork_pathology,0,surgpathorderedtest,VIEW
Table Details,cdwwork_pathology,0,SurgPathOrganTissueDisease,VIEW
Table Details,cdwwork_pathology,0,SurgPathOrganTissueEtiology,VIEW
Table Details,cdwwork_pathology,0,SurgPathOrganTissueFunction,VIEW
Table Details,cdwwork_pathology,0,SurgPathOrganTissueMorphology,VIEW
Table Details,cdwwork_pathology,0,surgpathorgantissueprocedure,VIEW
Table Details,cdwwork_pathology,0,SurgPathPostOpDiagnosis,VIEW
Table Details,cdwwork_pathology,0,surgpathpreopdiagnosis,VIEW
Table Details,cdwwork_pathology,0,surgpathspecimen,VIEW
Table Details,cdwwork_pathology,0,SurgPathSupplement,VIEW
Table Details,cdwwork_pathology,0,SurgPathSupplementDescript,VIEW
Table Details,cdwwork_pathology,0,SurgPathTIUReference,VIEW
Table Details,cdwwork_patient,0,CatastrophicDisability,VIEW
Table Details,cdwwork_patient,0,CatastrophicDisabilityHistory,VIEW
Table Details,cdwwork_patient,0,CompActPatient,VIEW
Table Details,cdwwork_patient,0,CompActPatientCare,VIEW
Table Details,cdwwork_patient,0,compactpatientcareinpatient,VIEW
Table Details,cdwwork_patient,0,CompActPatientCareOutpatient,VIEW
Table Details,cdwwork_patient,0,enrollment,VIEW
Table Details,cdwwork_patient,0,HomeTelehealth,VIEW
Table Details,cdwwork_patient,0,HomeTelehealthTransaction,VIEW
Table Details,cdwwork_patient,0,InsuranceBuffer,VIEW
Table Details,cdwwork_patient,0,InsuranceBufferReport,VIEW
Table Details,cdwwork_patient,0,InsuranceVerificationCreation,VIEW
Table Details,cdwwork_patient,0,InsuranceVerificationProcessor,VIEW
Table Details,cdwwork_patient,0,LabSubject,VIEW
Table Details,cdwwork_patient,0,Patient,VIEW
Table Details,cdwwork_patient,0,PatientBirthSex,VIEW
Table Details,cdwwork_patient,0,PatientICN,VIEW
Table Details,cdwwork_patient,0,PharmacyPatient,VIEW
Table Details,cdwwork_patient,0,PharmacyPatientScriptalk,VIEW
Table Details,cdwwork_patient,0,PreferredLanguage,VIEW
Table Details,cdwwork_patient,0,PreferredPronoun,VIEW
Table Details,cdwwork_patient,0,PurpleHeart,VIEW
Table Details,cdwwork_patient,0,RadiologyPatient,VIEW
Table Details,cdwwork_patient,0,SexualOrientation,VIEW
Table Details,cdwwork_patient,0,WHPatient,VIEW
Table Details,cdwwork_patsub,0,ConfidentialAddressCategory,VIEW
Table Details,cdwwork_patsub,0,MeansTest,VIEW
Table Details,cdwwork_patsub,0,MilitarySexualTrauma,VIEW
Table Details,cdwwork_patsub,0,NoseThroatRadiumHST,VIEW
Table Details,cdwwork_patsub,0,OEFOIFService,VIEW
Table Details,cdwwork_patsub,0,PatientEthnicity,VIEW
Table Details,cdwwork_patsub,0,PatientRace,VIEW
Table Details,cdwwork_patsub,0,PatientServicePeriod,VIEW
Table Details,cdwwork_patsub,0,SecondaryEligibility,VIEW
Table Details,cdwwork_patsub,0,ServiceConnectedCondition,VIEW
Table Details,cdwwork_patsub,0,VARatedDisability,VIEW
Table Details,cdwwork_pcmm,0,patientproviders,VIEW
Table Details,cdwwork_pcmm,0,patientteamassignment,VIEW
Table Details,cdwwork_pcmm,0,providerftee,VIEW
Table Details,cdwwork_pros,0,AppointmentWorksheet,VIEW
Table Details,cdwwork_pros,0,BillingItem,VIEW
Table Details,cdwwork_pros,0,MaterialUsed,VIEW
Table Details,cdwwork_pros,0,PatientClothing,VIEW
Table Details,cdwwork_pros,0,PatientDisability,VIEW
Table Details,cdwwork_pros,0,patientletter,VIEW
Table Details,cdwwork_pros,0,PatientOrder,VIEW
Table Details,cdwwork_pros,0,PatientOrderICD,VIEW
Table Details,cdwwork_pros,0,PatientOxygen,VIEW
Table Details,cdwwork_pros,0,PatientOxygenICD,VIEW
Table Details,cdwwork_pros,0,PatientOxygenItem,VIEW
Table Details,cdwwork_pros,0,PatientTransaction,VIEW
Table Details,cdwwork_pros,0,PatientVisit,VIEW
Table Details,cdwwork_pros,0,ProstheticFollowUp,VIEW
Table Details,cdwwork_pros,0,ProstheticPatient,VIEW
Table Details,cdwwork_pros,0,ProstheticReissue,VIEW
Table Details,cdwwork_pros,0,ProstheticReturn,VIEW
Table Details,cdwwork_pros,0,Prosthetics,VIEW
Table Details,cdwwork_pros,0,ProstheticsICD,VIEW
Table Details,cdwwork_pros,0,ProstheticVAF,VIEW
Table Details,cdwwork_pros,0,ProstheticVAFAppliance,VIEW
Table Details,cdwwork_pros,0,ProstheticVAFDisability,VIEW
Table Details,cdwwork_pros,0,ProstheticWorkOrder,VIEW
Table Details,cdwwork_pros,0,Purchase,VIEW
Table Details,cdwwork_pros,0,StockItemRecord,VIEW
Table Details,cdwwork_pros,0,VehicleOfRecord,VIEW
Table Details,cdwwork_pros,0,VehicleOfRecordTransaction,VIEW
Table Details,cdwwork_rad,0,IrradiationInstance,VIEW
Table Details,cdwwork_rad,0,NuclearMedicineExam,VIEW
Table Details,cdwwork_rad,0,RadiationAbsorbedDose,VIEW
Table Details,cdwwork_rad,0,RadiologyExam,VIEW
Table Details,cdwwork_rad,0,RadiologyExamActivityLog,VIEW
Table Details,cdwwork_rad,0,RadiologyExamContrastMedia,VIEW
Table Details,cdwwork_rad,0,RadiologyExamCPTModifier,VIEW
Table Details,cdwwork_rad,0,RadiologyExamMedication,VIEW
Table Details,cdwwork_rad,0,RadiologyExamSecondaryDiagnosticCode,VIEW
Table Details,cdwwork_rad,0,RadiologyExamStatusList,VIEW
Table Details,cdwwork_rad,0,RadiologyExamTechnologist,VIEW
Table Details,cdwwork_rad,0,RadiologyFilmRegistry,VIEW
Table Details,cdwwork_rad,0,RadiologyNuclearMedicineOrder,VIEW
Table Details,cdwwork_rad,0,RadiologyRegisteredExam,VIEW
Table Details,cdwwork_rad,0,Radiopharmaceutical,VIEW
Table Details,cdwwork_rpcmm,0,currentpatientproviderrelationship,VIEW
Table Details,cdwwork_rpcmm,0,currentpatientteammembership,VIEW
Table Details,cdwwork_rpcmm,0,currentproviderproviderrelationship,VIEW
Table Details,cdwwork_rpcmm,0,currentproviderteammembership,VIEW
Table Details,cdwwork_rpcmm,0,currentrpcmmproviderftee,VIEW
Table Details,cdwwork_rpcmm,0,rpcmmteamstatushistory,VIEW
Table Details,cdwwork_rpcmmraw,0,calculatedpatientpositionassignment,VIEW
Table Details,cdwwork_rpcmmraw,0,calculatedpatientteammembership,VIEW
Table Details,cdwwork_rpcmmraw,0,patientteamassignmenthistory,VIEW
Table Details,cdwwork_rpcmmraw,0,patientteampositionhistory,VIEW
Table Details,cdwwork_rpcmmraw,0,providerteammembershiphistory,VIEW
Table Details,cdwwork_rpcmmraw,0,teampositionhistory,VIEW
Table Details,cdwwork_rxiv,0,IV,VIEW
Table Details,cdwwork_rxiv,0,IVActivityLog,VIEW
Table Details,cdwwork_rxiv,0,IVAdditive,VIEW
Table Details,cdwwork_rxiv,0,IVLabelTracking,VIEW
Table Details,cdwwork_rxiv,0,IVLastRenew,VIEW
Table Details,cdwwork_rxiv,0,IVProviderComment,VIEW
Table Details,cdwwork_rxiv,0,IVSolution,VIEW
Table Details,cdwwork_rxout,0,ActivityLog,VIEW
Table Details,cdwwork_rxout,0,ActivityLogOtherComments,VIEW
Table Details,cdwwork_rxout,0,eRxMedicationDispenseRequest,VIEW
Table Details,cdwwork_rxout,0,eRxProcessingErrors,VIEW
Table Details,cdwwork_rxout,0,eRxQuantityTiming,VIEW
Table Details,cdwwork_rxout,0,eRxStatusHistory,VIEW
Table Details,cdwwork_rxout,0,eRxStructuredSig,VIEW
Table Details,cdwwork_rxout,0,eRxVADispenseInstructions,VIEW
Table Details,cdwwork_rxout,0,eRxVAUnexpandedSig,VIEW
Table Details,cdwwork_rxout,0,PendingRxOrder,VIEW
Table Details,cdwwork_rxout,0,PharmacyInstructions,VIEW
Table Details,cdwwork_rxout,0,ProviderComments,VIEW
Table Details,cdwwork_rxout,0,RefillRequest,VIEW
Table Details,cdwwork_rxout,0,RxOutpat,VIEW
Table Details,cdwwork_rxout,0,RxOutpat_Recent,VIEW
Table Details,cdwwork_rxout,0,RxOutpatExt,VIEW
Table Details,cdwwork_rxout,0,RxOutpatFill,VIEW
Table Details,cdwwork_rxout,0,RxOutpatFill_Recent,VIEW
Table Details,cdwwork_rxout,0,RxOutpatMedInstructions,VIEW
Table Details,cdwwork_rxout,0,RxOutpatSig,VIEW
Table Details,cdwwork_rxout,0,RxOutpatSig_Recent,VIEW
Table Details,cdwwork_rxout,0,VistaRefillRequest,VIEW
Table Details,cdwwork_rxud,0,UDActivityLog,VIEW
Table Details,cdwwork_rxud,0,UDDispenseDrug,VIEW
Table Details,cdwwork_rxud,0,UDDispenseLog,VIEW
Table Details,cdwwork_rxud,0,UDLastRenew,VIEW
Table Details,cdwwork_rxud,0,UDPharmacyComment,VIEW
Table Details,cdwwork_rxud,0,UDProviderComment,VIEW
Table Details,cdwwork_rxud,0,UnitDose,VIEW
Table Details,cdwwork_spatient,0,appointmentcomment,VIEW
Table Details,cdwwork_spatient,0,BillClaimNode,VIEW
Table Details,cdwwork_spatient,0,capritemplate,VIEW
Table Details,cdwwork_spatient,0,CPAppointment,VIEW
Table Details,cdwwork_spatient,0,CPExam,VIEW
Table Details,cdwwork_spatient,0,CPExamCancellationComments,VIEW
Table Details,cdwwork_spatient,0,CPExamRequest,VIEW
Table Details,cdwwork_spatient,0,CPExamRequestClaimType,VIEW
Table Details,cdwwork_spatient,0,CPExamRequestSpecialConsideration,VIEW
Table Details,cdwwork_spatient,0,CPExamRequestWithClaimType,VIEW
Table Details,cdwwork_spatient,0,CPExamText,VIEW
Table Details,cdwwork_spatient,0,eRx2017PatientCommunication,VIEW
Table Details,cdwwork_spatient,0,eRxPatient,VIEW
Table Details,cdwwork_spatient,0,eRxPatientCommunication,VIEW
Table Details,cdwwork_spatient,0,eRxPatientIdentification,VIEW
Table Details,cdwwork_spatient,0,Form1010EZ,VIEW
Table Details,cdwwork_spatient,0,HealthBenefitsRequest,VIEW
Table Details,cdwwork_spatient,0,HealthBenefitsRequestRemarks,VIEW
Table Details,cdwwork_spatient,0,ImplantedProsthesis,VIEW
Table Details,cdwwork_spatient,0,InsuranceGroupPlan,VIEW
Table Details,cdwwork_spatient,0,InsuranceGroupPlanComment,VIEW
Table Details,cdwwork_spatient,0,LabReferralPatient,VIEW
Table Details,cdwwork_spatient,0,LabResearchSubject,VIEW
Table Details,cdwwork_spatient,0,MilitaryServiceEpisode,VIEW
Table Details,cdwwork_spatient,0,MilitaryServiceEpisodeLegacy,VIEW
Table Details,cdwwork_spatient,0,PatientRecordFlagAssignment,VIEW
Table Details,cdwwork_spatient,0,PatientRecordFlagAssignmentDBRS,VIEW
Table Details,cdwwork_spatient,0,PatientRecordFlagHistory,VIEW
Table Details,cdwwork_spatient,0,PatientRecordFlagHistoryDBRS,VIEW
Table Details,cdwwork_spatient,0,PatientViewAlert,VIEW
Table Details,cdwwork_spatient,0,PDMPPatientQueryList,VIEW
Table Details,cdwwork_spatient,0,PlaceOfBirth,VIEW
Table Details,cdwwork_spatient,0,ReleaseOfInformation,VIEW
Table Details,cdwwork_spatient,0,ReleaseOfInformationComment,VIEW
Table Details,cdwwork_spatient,0,ReleaseOfInformationStatus,VIEW
Table Details,cdwwork_spatient,0,ROINonRegisteredRequestor,VIEW
Table Details,cdwwork_spatient,0,ROIRequestor,VIEW
Table Details,cdwwork_spatient,0,ROIRequestorAddress,VIEW
Table Details,cdwwork_spatient,0,SConsultActivityComment,VIEW
Table Details,cdwwork_spatient,0,SConsultActivityComment_Recent,VIEW
Table Details,cdwwork_spatient,0,SConsultReason,VIEW
Table Details,cdwwork_spatient,0,SPatient,VIEW
Table Details,cdwwork_spatient,0,SPatientAddress,VIEW
Table Details,cdwwork_spatient,0,SPatientAlias,VIEW
Table Details,cdwwork_spatient,0,SPatientBirthSex,VIEW
Table Details,cdwwork_spatient,0,SPatientDisability,VIEW
Table Details,cdwwork_spatient,0,SPatientGISAddress,VIEW
Table Details,cdwwork_spatient,0,SPatientInsurance,VIEW
Table Details,cdwwork_spatient,0,SPatientPhone,VIEW
Table Details,cdwwork_spatient,0,SPatientViewAlert,VIEW
Table Details,cdwwork_spatient,0,SVendor,VIEW
Table Details,cdwwork_spatient,0,SViewAlertTracking,VIEW
Table Details,cdwwork_spatient,0,SVSEAppointmentRequestComments,VIEW
Table Details,cdwwork_spatient,0,ViewAlertTracking,VIEW
Table Details,cdwwork_spatient,0,VISNPatient,VIEW
Table Details,cdwwork_spatienttext,0,radiologyclinicalhistory,VIEW
Table Details,cdwwork_spatienttext,0,radiologyimpressions,VIEW
Table Details,cdwwork_spatienttext,0,radiologyorderholddescription,VIEW
Table Details,cdwwork_spatienttext,0,radiologyreporttext,VIEW
Table Details,cdwwork_spatienttext,0,rnmorderexamclinicalhistory,VIEW
Table Details,cdwwork_sstaff,0,DEANumber,VIEW
Table Details,cdwwork_sstaff,0,EngineeringEmployee,VIEW
Table Details,cdwwork_sstaff,0,eRx2017PersonnelCommunication,VIEW
Table Details,cdwwork_sstaff,0,eRxHoldingQueue,VIEW
Table Details,cdwwork_sstaff,0,eRxPersonnel,VIEW
Table Details,cdwwork_sstaff,0,eRxPersonnelCommunication,VIEW
Table Details,cdwwork_sstaff,0,eRxPersonnelIdentification,VIEW
Table Details,cdwwork_sstaff,0,FeeCHReportOfContact,VIEW
Table Details,cdwwork_sstaff,0,FeeVendor,VIEW
Table Details,cdwwork_sstaff,0,IBNonVAProvider,VIEW
Table Details,cdwwork_sstaff,0,PrescribingProvider,VIEW
Table Details,cdwwork_sstaff,0,PrescribingProviderDEANumber,VIEW
Table Details,cdwwork_sstaff,0,RadiologyNuclearMedicineReport,VIEW
Table Details,cdwwork_sstaff,0,SEngineeringEmployee,VIEW
